name		bigaliarm1
	frame	data/bgs/beyond/lvl2/mali/idle20.gif
	offset	460 655
	frame	data/bgs/beyond/lvl2/mali/idle19.gif
	offset	460 660
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	delay	1
	offset	460 665
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 670
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 675
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 680
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 685
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 690
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 695
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 700
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 705
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 710
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 715
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 720
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 725
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 730
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 735
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 740
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 745
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 750
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 755
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 760
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 765
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 770
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 775
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 780
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 785
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 790
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 795
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 800
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 805
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 810
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 815
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 820
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 825
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 830
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 835
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 840
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 845
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 850
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	offset	460 855
	frame	data/bgs/beyond/lvl2/mali/idle18.gif
	delay	2
	offset	340 915
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 620
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 615
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 610
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 605
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 600
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 595
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 590
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 585
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 580
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	offset	340 575
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	@cmd	beidle
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
		
anim	follow3
	loop	0
	delay	8
	offset	340 570
	bbox	0 0 0 0
	frame	data/bgs/beyond/lvl2/mali/idle10.gif
	sound	data/sounds/alimon3.wav
	frame	data/bgs/beyond/lvl2/mali/idle25.gif
	frame	data/bgs/beyond/lvl2/mali/idle26.gif
	frame	data/bgs/beyond/lvl2/mali/idle27.gif
	frame	data/bgs/beyond/lvl2/mali/idle28.gif
	@cmd	spawnGun "pw17" -5 -35 -1 5
	frame	data/bgs/beyond/lvl2/mali/idle29.gif
	delay	4
	frame	data/bgs/beyond/lvl2/mali/idle30.gif
	frame	data/bgs/beyond/lvl2/mali/idle29.gif
	frame	data/bgs/beyond/lvl2/mali/idle31.gif
	frame	data/bgs/beyond/lvl2/mali/idle29.gif
	frame	data/bgs/beyond/lvl2/mali/idle32.gif
	frame	data/bgs/beyond/lvl2/mali/idle29.gif
	frame	data/bgs/beyond/lvl2/mali/idle33.gif
	frame	data/bgs/beyond/lvl2/mali/idle29.gif
	@cmd	looper 6 11
	delay	8
	frame	data/bgs/beyond/lvl2/mali/idle29.gif
	@cmd	killgun 5 0
	frame	data/bgs/beyond/lvl2/mali/idle28.gif
	frame	data/bgs/beyond/lvl2/mali/idle27.gif
	frame	data/bgs/beyond/lvl2/mali/idle26.gif
	frame	data/bgs/beyond/lvl2/mali/idle25.gif
	frame	data/bgs/beyond/lvl2/mali/idle10.gif
	@cmd	beidle
	frame	data/bgs/beyond/lvl2/mali/idle10.gif
		
anim	follow4
	loop	1
	delay	5
	offset	710 310
	bbox	0 0 0 0
	drawmethod	250 250 0 0 0 1
	frame	data/bgs/beyond/lvl2/mali/floor01.gif
	frame	data/bgs/beyond/lvl2/mali/floor02.gif
	frame	data/bgs/beyond/lvl2/mali/floor03.gif
	frame	data/bgs/beyond/lvl2/mali/floor04.gif
	frame	data/bgs/beyond/lvl2/mali/floor05.gif
	frame	data/bgs/beyond/lvl2/mali/floor06.gif
	frame	data/bgs/beyond/lvl2/mali/floor07.gif
	frame	data/bgs/beyond/lvl2/mali/floor08.gif
	frame	data/bgs/beyond/lvl2/mali/floor09.gif
	frame	data/bgs/beyond/lvl2/mali/floor10.gif
	frame	data/bgs/beyond/lvl2/mali/floor11.gif
	frame	data/bgs/beyond/lvl2/mali/floor12.gif
	frame	data/bgs/beyond/lvl2/mali/floor13.gif
	frame	data/bgs/beyond/lvl2/mali/floor14.gif
	frame	data/bgs/beyond/lvl2/mali/floor15.gif
		
anim	idle
	loop	1
	delay	9
	offset	340 570
	bbox	0 0 0 0
	@cmd	attack1 -200 -50 50 "ANI_FOLLOW2"
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
	@cmd	attack1 160 380 50 "ANI_FOLLOW1"
	@cmd	attack1 -40 40 50 "ANI_FOLLOW3"
	frame	data/bgs/beyond/lvl2/mali/idle09.gif
	@cmd	attack1 -200 -50 50 "ANI_FOLLOW2"
	@cmd	attack1 160 380 50 "ANI_FOLLOW1"
	@cmd	attack1 -40 40 50 "ANI_FOLLOW3"
	frame	data/bgs/beyond/lvl2/mali/idle10.gif
	@cmd	attack1 -200 -50 50 "ANI_FOLLOW2"
	@cmd	attack1 160 380 50 "ANI_FOLLOW1"
	@cmd	attack1 -40 40 50 "ANI_FOLLOW3"
	frame	data/bgs/beyond/lvl2/mali/idle11.gif
	@cmd	attack1 -200 -50 50 "ANI_FOLLOW2"
	@cmd	attack1 160 380 50 "ANI_FOLLOW1"
	@cmd	attack1 -40 40 50 "ANI_FOLLOW3"
	frame	data/bgs/beyond/lvl2/mali/idle12.gif
	@cmd	attack1 -200 -50 50 "ANI_FOLLOW2"
	@cmd	attack1 160 380 50 "ANI_FOLLOW1"
	@cmd	attack1 -40 40 50 "ANI_FOLLOW3"
	frame	data/bgs/beyond/lvl2/mali/idle11.gif
	@cmd	attack1 -200 -50 50 "ANI_FOLLOW2"
	@cmd	attack1 160 380 50 "ANI_FOLLOW1"
	@cmd	attack1 -40 40 50 "ANI_FOLLOW3"
	frame	data/bgs/beyond/lvl2/mali/idle10.gif
	@cmd	attack1 -200 -50 50 "ANI_FOLLOW2"
	@cmd	attack1 160 380 50 "ANI_FOLLOW1"
	@cmd	attack1 -40 40 50 "ANI_FOLLOW3"
	frame	data/bgs/beyond/lvl2/mali/idle09.gif
		
anim	spawn
	loop	0
	delay	10
	offset	100 130
	bbox	0 0 0 0
	frame	data/bgs/beyond/lvl2/mali/idle08.gif
		
#|edited by openBor Stats v 0.53
		
